Date,Strain Score,Skin Temperature,Avg Heart Rate,Heart Rate Variability,Max Heart Rate,Resting Heart Rate,Blood Oxygenation,Total Calories Burned,Recovery Score,Deep Sleep,Deep Sleep Percent,Light Sleep,Light Sleep Percent,Nap Count,Nap Sleep,REM Sleep,REM Sleep Percent,Sleep End Time,Sleep Score,Sleep Start Time,Time Awake,Time in Bed,Total Sleep,Sleep Consistency,Sleep Cycles,Sleep Disturbances,Sleep Disturbances / Hour,Sleep Disturbances Duration,Sleep Onset Latency,Sleep Respiratory Rate,Time Asleep Percent,Time Awake Percent
7/17/20,6.51897324,,72,48.995033,157,64,,2040.217383,56,2.035514167,25.76584356,3.403903611,43.08712235,,,2.460630833,31.14703408,10.83333333,96,2.033333333,0.917893056,8.807422222,7.900048611,87,4,14,1.589568394,31.3065,1.457983333,16.875,89.59062001,10.40937999
7/18/20,11.19052319,,79,57.649408,161,61,,2032.802604,76,1.868940278,27.37540849,3.531431944,51.72684927,,,1.426705,20.89774223,10.58333333,86,3.066666667,0.709074444,7.527551667,6.827077222,82,5,17,2.258370417,37.21845,0,16.816406,90.59102741,9.408972587
7/19/20,10.05386744,,78,81.211165,166,60,,2336.084778,98,1.793809722,20.10793624,6.101180556,68.39195267,,,1.025913889,11.50011108,10.85,100,1.35,0.583943611,9.493954167,8.920904167,85,4,14,1.474622666,34.76723333,0,16.992188,93.8563602,6.143639801
7/20/20,8.403009842,,75,42.032678,172,70,,2110.78336,37,1.543548333,22.03272856,4.468601111,63.78515864,1,2.118395,0.993557222,14.1821128,9.983333333,89,2.766666667,0.233674167,7.230615278,7.005706667,80,2,6,0.829804902,13.90686667,0,16.933594,96.77218022,3.227819782
7/21/20,12.35829415,,79,51.028952,178,64,,2221.353155,56,1.610649722,23.01959032,4.343188333,62.07334515,,,1.043027222,14.90706453,10.88333333,100,3.216666667,0.683943056,7.671747778,6.996865278,84,6,10,1.303483937,22.83098333,0,16.875,91.09542869,8.904571314
7/22/20,7.83709385,,73,41.62238,157,70,,2053.218688,39,1.375638056,16.61665193,6.043428333,72.99997604,,,0.859605278,10.38337202,10.28333333,100,1.333333333,0.684208889,8.952953333,8.278671667,78,3,13,1.452034822,29.8165,0,16.464844,92.36619428,7.633805724
7/23/20,12.6251704,,77,62.430207,166,62,,2624.94515,79,1.767875278,19.04220707,6.306242222,67.92604192,,,1.209865556,13.03175101,11.36666667,100,1.533333333,0.567089722,9.840558056,9.283983056,78,5,10,1.016202531,24.32106667,0,16.552734,94.2433709,5.7566291
7/24/20,6.453049721,,72,57.00086,151,61,,1986.357534,67,1.693811111,26.75932424,3.467829722,54.78579007,,,1.168156944,18.45488569,10.63333333,78,3.583333333,0.717630278,7.039422222,6.329797778,74,4,11,1.562628246,24.33701667,0,17.080078,89.81713226,10.18286774
7/25/20,4.927356217,,68,73.64967,151,60,,1799.187801,91,1.885513889,25.17137532,4.120476389,55.00784602,,,1.484716389,19.82077867,11.68333333,87,3.966666667,0.233685278,7.71554,7.490706667,72,5,7,0.907259894,13.89088333,0,16.230469,96.97470973,3.025290268
7/26/20,10.97475362,,74,48.94417,158,63,,2282.503846,52,1.910384167,23.81277326,5.161363056,64.33594368,,,0.950771389,11.85128306,11.48333333,97,2.933333333,0.533945278,8.546534722,8.022518611,83,3,15,1.755097298,31.75511667,0,16.464844,93.75974369,6.24025631
7/27/20,4.594033065,,68,54.77127,142,60,,1067.383863,58,0.845163611,13.61026121,3.996435278,64.3573946,,,1.368154167,22.03234419,9.416666667,77,2.7,0.509613056,6.7117775,6.209753056,69,4,5,0.744959141,10.41413333,3.028116667,17.226562,92.41575698,7.584243024
7/28/20,8.216931541,,70,56.249656,164,62,,2182.821649,63,1.676970833,21.34287225,4.270734167,54.35379788,,,1.9095825,24.30332987,12.08333333,91,3.416666667,0.808538611,8.656550556,7.8572875,76,7,13,1.501752911,26.25966667,0,16.40625,90.66980342,9.330196576
7/29/20,11.80390596,,73,56.599304,158,61,,2499.497715,61,1.894341111,31.82411003,2.982013611,50.09653684,,,1.076179722,18.07935313,11.03333333,72,4.483333333,0.606395278,6.551559722,5.952534444,73,2,7,1.068447865,14.86818333,1.858516667,16.699219,90.75466115,9.24533885
7/30/20,8.741772521,,79,62.27272,159,65,,1869.234804,62,1.151309722,22.28898143,3.254725556,63.01042723,,,0.759340833,14.70059134,11.38333333,57,5.8,0.431264167,5.589720833,5.165376111,68,3,11,1.96789792,23.29553333,2.3552,15.996094,92.29423109,7.705768912
7/31/20,8.399820172,,72,60.87695,161,64,,2050.314209,65,1.350771389,17.77439266,4.3795675,57.62940574,,,1.869197222,24.5962016,11.41666667,80,2.566666667,1.234443333,8.841334722,7.599536111,71,5,9,1.017945851,21.357,0,16.816406,86.02619192,13.97380808
8/1/20,12.51843292,,80,44.116147,171,66,,1983.678289,32,0.893028611,16.54944945,3.236823056,59.98423662,,,1.266271111,23.46631393,7.883333333,63,2.083333333,0.4058675,5.795333611,5.396122778,46,4,9,1.552973583,21.35701667,2.803816667,16.992188,93.00468493,6.995315065
8/2/20,9.045044837,,79,51.96977,162,65,,2045.557201,47,1.143021111,16.21161415,4.630898611,65.68062544,,,1.276711389,18.10776041,10.73333333,74,3.4,0.300795,7.342500278,7.050631111,68,4,8,1.089547116,16.34216667,1.538083333,16.875,95.90834492,4.091655081
8/3/20,7.883594642,,72,50.87955,159,63,,2048.739198,48,1.418687222,18.63201844,5.884881111,77.28779937,,,0.310675,4.080182185,10.8,86,2.55,0.633941667,8.238116111,7.614243333,78,1,13,1.578030684,26.27565,0,16.992188,92.3141677,7.685832297
8/4/20,12.55074073,,78,48.80854,165,67,,2547.77804,42,1.827233056,24.60675346,4.180632222,56.29921485,,,1.417872778,19.09403169,10.53333333,87,2.516666667,0.611745556,8.027963889,7.425738056,86,5,14,1.743904207,34.75118333,1.666266667,16.757812,92.38884227,7.611157735
8/5/20,7.203060795,,70,58.518663,155,61,,1953.638722,62,0.867350833,16.5096683,3.952028333,75.22524266,,,0.434214167,8.265089037,8.983333333,60,3.083333333,0.493036667,5.914161389,5.253593333,75,1,11,1.85994248,23.3597,0,16.435547,91.4204209,8.579579104
8/6/20,0,,0,45.824282,0,65,,0,32,1.017358333,24.78996329,2.252879167,54.89589067,,,0.833674722,20.31414604,6.733333333,44,2.316666667,0.310954444,4.4107875,4.103912222,59,2,3,0.680150653,9.452833333,2.643583333,16.933594,92.95665152,7.043348484
8/23/20,8.941679353,,82,,154,,,925.3374322,,,,,,,,,,,,,,,,,,,,,,,,
8/24/20,9.484246452,,73,58.111582,159,62,,2153.712198,81,1.610122222,20.67081031,5.203582778,66.80379355,,,0.975647222,12.52539614,13,92,4.033333333,1.193010556,8.971377778,7.789352222,,5,14,1.560518389,28.77501667,0,16.611328,86.71829913,13.28170087
8/25/20,10.24500713,,76,62.82276,155,65,,2130.609399,97,1.560126111,20.62865217,4.642916944,61.39062606,,,1.359865556,17.98072178,12.16666667,92,4.116666667,0.499979167,8.053866111,7.562908611,,5,10,1.241639712,21.82161667,0,16.699219,93.79900626,6.200993744
8/26/20,9.164906228,,75,34.500092,157,70,,2223.85688,39,1.409856667,18.3466366,5.015387778,65.2658523,,,1.259306667,16.3875111,10.9,94,2.75,0.467368889,8.141985278,7.684551111,,6,11,1.351021848,27.82978333,0,16.78711,94.26676306,5.733236942
8/27/20,8.583199524,,76,75.75063,155,64,,1929.78728,92,1.401572778,26.71086872,2.702869722,51.51070245,,,1.142757778,21.77842882,10.26666667,64,4.583333333,0.445429722,5.6866525,5.247200278,70,4,6,1.055102277,14.38753333,2.69165,16.640625,92.1753263,7.824673696
8/28/20,7.140526176,,75,45.98888,155,63,,2069.529896,57,1.744078611,21.17445693,4.565400556,55.42747718,,,1.927230833,23.39806589,11.51666667,89,2.55,0.682606389,8.968974722,8.23671,73,8,18,2.006918355,44.17195,0,16.582031,92.34687549,7.653124512
8/29/20,12.98320088,,83,68.70161,158,63,,2533.417157,88,1.602368889,19.86285075,4.896116667,60.69191389,,,1.568679167,19.44523535,13.4,97,3.633333333,1.679627222,9.766056944,8.067164722,62,4,14,1.433536593,35.77656667,0,16.669922,82.76738406,17.23261594
8/30/20,9.99212317,,78,49.54459,158,70,,2275.224675,35,1.243554167,17.45091331,4.564320556,64.05154231,1,1.820800278,1.318137222,18.49754438,10.93333333,86,3.3,0.519760556,7.636766389,7.126011944,75,5,8,1.047563798,16.34218333,1.682283333,17.402344,93.20198769,6.798012308
8/31/20,7.508700645,,75,48.002657,149,67,,1883.378505,48,1.085535,18.05576732,4.426341389,73.62359592,1,1.385516111,0.500246944,8.320636765,11.45,91,4.183333333,1.2681525,7.272004167,6.012123333,78,2,14,1.925191416,30.29711667,0,16.464844,82.58098279,17.41901721
9/1/20,8.290022984,,72,72.57235,155,65,,2130.02939,91,1.543814722,20.80648352,4.181981667,56.36190106,1,2.607948056,1.694076944,22.83161542,11.41666667,100,2.95,1.051311667,8.461085278,7.419873333,84,5,15,1.772822222,35.27991667,0,16.30371,87.58955605,12.41044395
9/2/20,8.053951438,,78,58.088534,156,66,,2080.059919,72,1.869476389,20.84739528,5.872048889,65.48193119,,,1.225908611,13.67067353,13.66666667,100,3.516666667,1.194088611,10.14924306,8.967433889,68,5,18,1.773531277,41.27196667,0,16.376953,88.24892027,11.75107973
9/3/20,8.470258119,,75,54.215807,157,70,,2114.067121,62,1.251843889,16.43733101,4.403361667,57.81832216,,,1.960653056,25.74434684,12.05,97,3.833333333,0.608810833,8.214884167,7.615858611,81,5,16,1.947684188,36.22516667,0,16.992188,92.59774709,7.402252911
9/4/20,0,,65,56.699205,91,67,,381.6215851,58,1.051036111,23.203998,2.744580278,60.59281369,,,0.733931111,16.20318831,9.266666667,57,4.333333333,0.400524722,4.924551111,4.5295475,59,2,7,1.421449355,15.39686667,0,16.757812,91.8758853,8.124114702
9/7/20,7.225378351,,71,72.10307,155,65,,2099.290545,88,1.560123333,24.7361161,3.787336111,60.04908956,,,0.959607222,15.21479434,10.26666667,67,3.35,0.608810833,6.907242778,6.307066667,,5,8,1.158204548,18.34491667,0,17.402344,91.19691126,8.803088738
9/8/20,10.8542966,,74,61.09933,160,64,,2667.435188,75,1.359051111,17.64129243,5.069379722,65.80356645,1,0.9443525,1.275376111,16.55514112,13.53333333,85,4.95,0.900505,8.595133611,7.703806944,,7,16,1.861518474,34.70313333,0,16.376953,89.53425903,10.46574097
9/9/20,5.963268861,,76,66.05863,160,73,,1342.672607,65,0.901050278,23.82134926,1.7381925,45.95314118,,,1.143289722,30.22550956,14.98333333,49,10.8,0.405844444,4.183011389,3.7825325,,3,8,1.912497781,17.35158333,1.858516667,17.080078,90.3102216,9.689778399
9/10/20,12.59892081,,77,55.750083,157,67,,3049.083236,57,2.160923056,23.27710774,5.854391944,63.06254714,,,1.268153889,13.66034512,13.68333333,95,2.983333333,1.429109722,10.70119222,9.283468889,45,7,18,1.682055572,35.23183333,1.58615,16.816406,86.65951706,13.34048294
9/11/20,4.659523124,,68,82.60138,150,70,,575.2687181,76,1.017890556,27.70746997,1.471079722,40.04349682,,,1.184734167,32.24903322,14.5,44,10.33333333,0.491157222,4.160047222,3.673704444,46,2,3,0.72114566,5.960083333,4.422016667,16.992188,88.20711799,11.79288201
9/12/20,8.217418031,,81,,156,,,1153.137674,,,,,,,,,,,,,,,,,,,,,,,,
9/13/20,12.07798825,,75,60.742185,166,64,,2298.709322,61,1.193288611,22.14131326,3.003666667,55.73264001,1,2.511167778,1.192465833,22.12604673,9.366666667,54,3.416666667,0.5828625,5.965430833,5.389421111,27,3,8,1.341059887,19.37028333,1.906583333,17.226562,90.24054218,9.759457821
9/14/20,9.20541398,,76,67.97125,153,62,,2221.793589,53,0,0,1.9558225,92.87700278,1,4.045355556,0.1499975,7.122997217,5.233333333,29,1.983333333,1.151843056,3.253750556,2.10582,37,1,12,3.688051618,25.82705,0,17.8125,64.64204444,35.35795556
9/15/20,12.85972005,,78,59.801523,161,64,,2502.227375,60,1.568144167,18.87979039,4.135190278,49.78593634,1,0.946496111,2.602606111,31.33427327,13.23333333,100,4.333333333,0.617898611,8.914500556,8.305940556,30,8,10,1.121767836,22.84696667,0,16.464844,93.07586567,6.924134328
9/16/20,12.73592214,,75,54.450177,162,68,,2885.22123,31,0,0,0.580185278,64.067948,1,3.662742778,0.325392778,35.932052,5.383333333,13,4.2,0.274593056,1.179467778,0.905578056,46,1,4,3.391360133,11.90416667,0,17.197266,76.73277604,23.26722396
9/17/20,6.619122042,,76,41.378092,142,77,,972.4587902,33,1.009069722,23.1577508,2.680939444,61.5264993,1,0.732060278,0.667364444,15.3157499,14.36666667,62,9.6,0.425124167,4.777417778,4.357373611,38,3,7,1.465226682,13.89086667,0,17.34375,91.11083399,8.889166005
9/18/20,6.398996045,,73,51.28441,161,73,,1430.860005,42,1.025911667,28.39505898,2.127735833,58.89121494,,,0.459346111,12.71372608,15.16666667,37,11.43333333,0.126198333,3.7344025,3.612993611,51,3,3,0.803341365,5.944066667,1.554116667,17.050781,96.62498381,3.375016186
9/19/20,10.02552306,,77,60.29492,150,65,,2256.518741,61,1.968404722,23.4623272,5.393721667,64.29026568,,,1.027513333,12.24740713,13.75,82,4.4,0.960136944,9.339076667,8.389639722,31,5,14,1.499077532,31.3065,0,16.625977,89.73091039,10.26908961
9/20/20,13.89493688,,80,78.068346,171,61,,2683.238042,94,2.051815,26.06828939,4.183584722,53.15240274,,,1.635523333,20.77930786,13.51666667,90,4.866666667,0.792762222,8.654146944,7.870923056,55,4,18,2.079927706,42.21733333,0,17.197266,90.84959579,9.150404208
9/22/20,8.495453657,,79,50.9161,152,70,,2072.042491,57,2.194870278,23.46034606,5.767239167,61.64438421,,,1.393550833,14.89526973,13.88333333,100,3.233333333,1.309062778,10.65312722,9.355660278,66,6,14,1.314168104,30.2811,0,16.757812,87.72529984,12.27470016
9/23/20,11.19425307,,60,56.840446,161,68,,2310.790549,56,1.143023056,26.81100105,2.519449444,59.09676219,1,3.194813889,0.600788889,14.09223677,7.683333333,54,3.166666667,0.262822778,4.520802778,4.263261389,37,2,7,1.548397562,14.3875,1.23365,17.109375,94.19315311,5.806846892
6/18/21,6.171314454,,60,,144,,,1198.571054,,,,,,,,,,,,,,,,,,,,,,,,
6/19/21,10.16404744,,79,57.82614,159,68,,1524.553405,47,1.093344167,26.61594585,2.153792778,52.43109507,1,0.835572778,0.860716944,20.95295908,14.3,55,9.75,0.442791111,4.544836389,4.107853889,,3,8,1.760239383,14.85218333,0,16.933594,90.26970658,9.730293422
6/20/21,7.170151133,,73,61.058227,152,62,,2018.926734,56,1.962349722,23.29250705,4.790227222,56.85857118,,,1.672234167,19.84892177,9.266666667,88,0.383333333,0.466590556,8.880054167,8.424811111,,6,7,0.78828348,15.3008,0,16.40625,94.7523397,5.247660302
6/21/21,4.736752973,,70,52.841157,140,64,,1887.946339,50,1.517954444,19.80811419,4.996916944,65.20584448,,,1.148424722,14.98604133,9.333333333,92,0.75,0.933445,8.586055,7.663296111,,3,13,1.51408301,25.36243333,2.387233333,16.96289,89.14187379,10.85812621
6/22/21,6.115899747,,68,84.63691,138,57,,2096.167599,77,2.126519167,25.11843,4.778984722,56.44933518,,,1.560467778,18.43223482,11.96666667,100,1.133333333,2.382410833,10.83550917,8.465971667,50,7,24,2.214939753,49.33095,2.883916667,16.40625,78.03902256,21.96097744
6/23/21,7.868718318,,72,58.188107,144,64,,1942.304856,53,1.542288611,24.66020942,3.264245,52.19319181,,,1.447625,23.14659877,10.15,81,3.233333333,0.667930833,6.913384722,6.254158611,49,6,17,2.458998115,35.40808333,0,16.347656,90.35073385,9.649266146
6/24/21,7.60937392,,69,62.337063,138,62,,2052.39804,62,1.681598611,21.52743588,4.882733611,62.50762461,1,0.987985,1.247088611,15.96493951,10.66666667,92,1.866666667,0.988529167,8.788463333,7.811420833,70,3,20,2.275710695,41.11185,0,16.40625,88.76665019,11.23334981
6/25/21,9.604354302,,71,48.66113,173,66,,2776.142186,41,2.005129167,23.22823625,6.232768889,72.20294366,1,1.24521,0.394393889,4.568820094,11.78333333,100,2.233333333,0.933444167,9.553768889,8.632291944,65,1,19,1.988743942,40.6953,0,16.875,90.24179472,9.758205284
6/26/21,9.095788099,,81,48.521794,157,71,,1419.551113,30,0.8438725,22.23483457,2.252463611,59.34919761,,,0.698936111,18.41596782,14.23333333,57,10.05,0.402149167,4.192090556,3.795272222,12,2,7,1.669811257,12.91353333,6.248483333,17.226562,90.41913762,9.580862377
6/27/21,8.855290663,,74,53.236082,148,63,,2137.481748,51,2.154866111,29.20034124,4.011056667,54.3533646,1,1.052690278,1.213669444,16.44629416,8.8,78,0.883333333,0.546004167,7.915277778,7.379592222,22,3,13,1.642393402,25.29831667,1.425933333,16.464844,93.11087595,6.889124047
6/28/21,6.089582716,,71,63.49892,140,62,,2022.50085,79,1.546028333,22.65588396,3.966403056,58.12465751,,,1.311528056,19.21945853,8.75,90,1.233333333,0.701085833,7.516336111,6.823959444,36,5,11,1.463478993,24.46521667,0,16.894531,90.6833008,9.316699202
6/29/21,8.180690636,,72,64.059846,147,63,,2498.655826,79,1.831865833,21.55894995,6.246951111,73.51941603,,,0.418191667,4.921634022,12.26666667,100,2.7,1.0773025,9.563115278,8.497008611,37,2,23,2.405074009,47.32823333,0,16.347656,88.74798941,11.25201059
6/30/21,4.26392748,,68,51.485065,121,69,,1299.367872,26,0.779434167,25.30834923,1.302965,42.30747723,,,0.997351944,32.38417354,11.85,39,8.583333333,0.184764167,3.260158889,3.079751111,24,2,4,1.226934066,8.587666667,2.403266667,17.402344,94.34022662,5.65977338
7/1/21,7.652864161,,68,68.43386,154,60,,2262.221736,89,1.793627778,19.544334,6.465398056,70.45045836,,,0.918200556,10.00520764,11.73333333,91,1.6,0.9746225,10.13909694,9.177226389,50,3,26,2.56433094,57.98261667,0,16.523438,90.39955667,9.600443335
7/2/21,4.962469505,,68,51.56256,139,65,,1720.801972,49,1.535866944,26.39100814,3.456231111,59.38888373,,,0.827561944,14.22010812,10.91666667,71,4.55,0.562314722,6.373718889,5.81966,58,5,15,2.353414115,29.11151667,0,16.523438,91.18901677,8.810983225
7/3/21,9.358325264,,75,84.751494,155,60,,2083.212274,95,1.761273611,23.78495775,4.760003333,64.28102793,,,0.8837125,11.93401431,11.28333333,84,2.616666667,1.263668611,8.657618889,7.404989444,67,2,17,1.963588397,35.92073333,0,15.761719,85.42255787,14.57744213
7/4/21,10.56119218,,74,60.6379,169,63,,2113.956021,57,1.286664722,14.76620789,5.554671944,63.74733004,,,1.872239167,21.48646207,12.3,100,1.783333333,1.771966944,10.47288361,8.713575833,68,6,14,1.3367856,30.69766667,0,16.40625,83.10085627,16.89914373
7/5/21,4.809062375,,67,63.37919,129,61,,1953.352452,64,1.674370833,19.95093602,5.534082222,65.94125872,,,1.183989444,14.10780526,10.48333333,100,0.65,1.473299444,9.853376111,8.3924425,67,3,24,2.435713377,49.81168333,17.30348333,16.757812,85.06651144,14.93348856
7/6/21,6.185486063,,67,69.44639,151,61,,1516.345402,73,2.88055,29.11699114,6.128233611,61.94501876,,,0.884237222,8.937990095,12.88333333,100,1.916666667,1.0371925,10.91561778,9.893020833,71,5,24,2.198684535,51.15748333,0,16.054688,90.51077533,9.489224669
7/7/21,7.741412937,,68,75.892344,161,65,,2064.358363,53,0.458299444,14.31200323,2.285603611,71.37596752,1,4.536442222,0.458300278,14.31202925,2.416666667,41,-3.633333333,2.811569444,6.007355278,3.202203333,34,3,16,2.663401657,33.03688333,13.93891667,18.012695,53.24782714,46.75217286
7/8/21,8.136047639,,69,72.75397,162,60,,2440.437156,45,,,,,1,7.855004722,,,,,,,,,,,,,,,,,
7/9/21,7.811579062,,71,64.83753,151,60,,2077.516749,60,1.908067778,19.51005064,7.106608333,72.66528477,,,0.765246111,7.824664591,12.73333333,100,1.466666667,1.49576,11.26088611,9.779922222,40,6,23,2.042468041,50.70881667,1.44195,16.640625,86.73463857,13.26536143
7/10/21,5.317738562,,68,59.842136,150,60,,1512.066172,56,1.616883056,21.66685526,3.547137222,47.53300403,,,2.298451944,30.8001407,10.23333333,96,1.75,0.8211475,8.273096944,7.462472222,52,5,17,2.054853233,36.4014,2.883916667,17.109375,90.08709323,9.912906767
7/11/21,6.126221057,,69,59.538256,140,62,,1899.714103,52,0.893605,10.72356419,4.721515278,56.65979058,,,2.717976667,32.61664523,12.8,100,1.9,2.580816667,10.90012972,8.333096944,62,7,15,1.376130411,33.05288333,1.938633333,16.425781,76.35296779,23.64703221
7/12/21,8.829634946,,72,46.751995,161,64,,2112.444497,33,1.503249722,18.68274683,4.268028056,53.04407274,,,2.274914444,28.27318043,9.983333333,100,1.533333333,0.426481944,8.461886389,8.046192222,76,7,10,1.181769589,18.66531667,0,16.933594,94.96638327,5.033616731
7/13/21,7.444542576,,67,54.797996,149,61,,2135.658162,47,2.051389722,22.08344759,6.242400278,67.20016088,,,0.995473889,10.71639153,11.56666667,100,1.65,0.562848889,9.83949,9.289263889,79,4,9,0.914681554,18.15263333,2.387233333,17.021484,94.28702349,5.712976512
7/14/21,9.945875066,,72,52.708495,158,63,,2105.022948,42,1.535867778,23.15851719,4.614011944,69.57218353,,,0.482098333,7.269299284,10.65,85,3.216666667,0.781300833,7.40365,6.631978056,68,3,16,2.161096216,38.83666667,2.8679,16.713867,89.46079265,10.53920735
7/15/21,6.254094932,,64,58.589477,158,60,,1979.178259,61,1.600839722,19.96398114,4.769626944,59.4817464,,,1.648173056,20.55427245,10.68333333,95,1.666666667,1.004305278,9.0114325,8.018639722,81,5,7,0.776791037,14.8041,2.8679,16.757812,88.86942924,11.13057076
7/16/21,0,,84,37.62133,108,67,,99.4808569,1,0,0,1.124884167,100,,,0,0,2.95,14,1.833333333,0,1.123658889,1.124884167,85,0,0,0,0,0,18.457031,100,0
7/17/21,10.39337014,,84,,149,,,1612.70941,,,,,,,,,,,,,,,,,,,,,,,,
7/18/21,12.72829911,,74,65.77058,161,60,,2540.863446,72,1.328106667,13.43013218,5.721263333,57.85478285,,,2.839636667,28.71508497,10.86666667,88,-0.566666667,1.550576667,11.42537667,9.889006667,37,9,24,2.100587202,55.05073333,2.867883333,16.230469,86.44551448,13.55448552
7/19/21,10.33156558,,76,51.346824,158,61,,2284.332801,49,0.900291111,12.31262231,4.2736325,58.44734244,,,2.138012778,29.24003525,8.133333333,85,-0.133333333,0.965533889,8.267489444,7.311936389,56,6,10,1.209557033,20.10728333,0,16.582031,88.3353989,11.6646011
